KeyPerformanceIndicator_Production_loss_ratio_Production_loss_ratio_M_InputArguments,6242,Variable
KeyPerformanceIndicator_Production_loss_ratio_Production_loss_ratio_M_OutputArguments,6243,Variable
KeyPerformanceIndicator_Production_loss_ratio_Production_loss_ratio_V_Definition,6244,Variable
KeyPerformanceIndicator_Production_loss_ratio_Production_loss_ratio_V_EURange,6245,Variable
KeyPerformanceIndicator_Storage_and_transportation_loss_ratio_Storage_and_transportation_loss_ratio_V,6246,Variable
KeyPerformanceIndicator_Storage_and_transportation_loss_ratio_Storage_and_transportation_loss_ratio_V_EngineeringUnits,6247,Variable
KeyPerformanceIndicator_Storage_and_transportation_loss_ratio_Storage_and_transportation_loss_ratio_M_InputArguments,6248,Variable
KeyPerformanceIndicator_Storage_and_transportation_loss_ratio_Storage_and_transportation_loss_ratio_M_OutputArguments,6249,Variable
KeyPerformanceIndicator_Storage_and_transportation_loss_ratio_Storage_and_transportation_loss_ratio_V_Definition,6250,Variable
KeyPerformanceIndicator_Storage_and_transportation_loss_ratio_Storage_and_transportation_loss_ratio_V_EURange,6251,Variable
KeyPerformanceIndicator_Other_loss_ratio_Other_loss_ratio_V,6252,Variable
KeyPerformanceIndicator_Other_loss_ratio_Other_loss_ratio_V_EngineeringUnits,6253,Variable
KeyPerformanceIndicator_Other_loss_ratio_Other_loss_ratio_M_InputArguments,6254,Variable
KeyPerformanceIndicator_Other_loss_ratio_Other_loss_ratio_M_OutputArguments,6255,Variable
KeyPerformanceIndicator_Other_loss_ratio_Other_loss_ratio_V_Definition,6256,Variable
KeyPerformanceIndicator_Other_loss_ratio_Other_loss_ratio_V_EURange,6257,Variable
KeyPerformanceIndicator_Equipment_load_ratio_Equipment_load_ratio_V,6258,Variable
KeyPerformanceIndicator_Equipment_load_ratio_Equipment_load_ratio_V_EngineeringUnits,6259,Variable
KeyPerformanceIndicator_Equipment_load_ratio_Equipment_load_ratio__M_InputArguments,6260,Variable
KeyPerformanceIndicator_Equipment_load_ratio_Equipment_load_ratio__M_OutputArguments,6261,Variable
KeyPerformanceIndicator_Equipment_load_ratio_Equipment_load_ratio_V_Definition,6262,Variable
KeyPerformanceIndicator_Equipment_load_ratio_Equipment_load_ratio_V_EURange,6263,Variable
KeyPerformanceIndicator_Mean_operating_time_between_failures_Mean_operating_time_between_failures_V,6264,Variable
KeyPerformanceIndicator_Mean_operating_time_between_failures_Mean_operating_time_between_failures_V_EngineeringUnits,6265,Variable
KeyPerformanceIndicator_Mean_operating_time_between_failures_Mean_operating_time_between_failures_M_InputArguments,6266,Variable
KeyPerformanceIndicator_Mean_operating_time_between_failures_Mean_operating_time_between_failures_M_OutputArguments,6267,Variable
KeyPerformanceIndicator_Mean_operating_time_between_failures_Mean_operating_time_between_failures_V_Definition,6268,Variable
KeyPerformanceIndicator_Mean_operating_time_between_failures_Mean_operating_time_between_failures_V_EURange,6269,Variable
KeyPerformanceIndicator_Mean_time_to_failure_Mean_time_to_failure_V,6270,Variable
KeyPerformanceIndicator_Mean_time_to_failure_Mean_time_to_failure_V_EngineeringUnits,6271,Variable
KeyPerformanceIndicator_Mean_time_to_failure_Mean_time_to_failure_M_InputArguments,6272,Variable
KeyPerformanceIndicator_Mean_time_to_failure_Mean_time_to_failure_M_OutputArguments,6273,Variable
KeyPerformanceIndicator_Mean_time_to_failure_Mean_time_to_failure_V_Definition,6274,Variable
KeyPerformanceIndicator_Mean_time_to_failure_Mean_time_to_failure_V_EURange,6275,Variable
KeyPerformanceIndicator_Mean_time_to_repair_Mean_time_to_repair_V,6276,Variable
KeyPerformanceIndicator_Mean_time_to_repair_Mean_time_to_repair_V_EngineeringUnits,6277,Variable
KeyPerformanceIndicator_Mean_time_to_repair_Mean_time_to_repair_M_InputArguments,6278,Variable
KeyPerformanceIndicator_Mean_time_to_repair_Mean_time_to_repair_M_OutputArguments,6279,Variable
